order_id,date,time,product_id,quantity,class_no
44630385,2022/3/10,9:15:16,10766,3,D029
44630385,2022/3/10,9:15:16,10694,3,D024
44630385,2022/3/10,9:15:16,10724,3,D026
44630675,2022/3/10,16:12:38,10009,1,A001
44630675,2022/3/10,16:12:38,10041,1,A003
44630675,2022/3/10,16:12:38,10030,1,A005
44630675,2022/3/10,16:12:38,10054,1,A002
44630675,2022/3/10,16:12:38,10112,1,A004
44630675,2022/3/10,16:12:38,10542,1,B007
44630675,2022/3/10,16:12:38,10488,1,B008
44630675,2022/3/10,16:12:38,10511,1,B010
44630675,2022/3/10,16:12:38,10520,1,B011
44630675,2022/3/10,16:12:38,10497,1,B013
44647483,2022/3/27,11:36:12,10006,1,A001
44647483,2022/3/27,11:36:12,10067,1,A006
44647483,2022/3/27,11:36:12,10653,1,G060
44647483,2022/3/27,11:36:12,10675,2,G062
44653187,2022/4/2,4:30:05,10008,1,A001
44653187,2022/4/2,4:30:05,10019,1,A005
44653187,2022/4/2,4:30:05,10057,1,A002
44634668,2022/3/14,16:03:00,10013,1,A001
44634668,2022/3/14,16:03:00,10048,1,A002
44634668,2022/3/14,16:03:00,10758,1,D029
44634668,2022/3/14,16:03:00,10689,2,D024
44634668,2022/3/14,16:03:00,10701,1,D030
44634668,2022/3/14,16:03:00,10724,1,D026
44634668,2022/3/14,16:03:00,10748,2,D025
44634668,2022/3/14,16:03:00,10157,2,C017
44634668,2022/3/14,16:03:00,10208,2,C015
44634668,2022/3/14,16:03:00,10172,1,C016
44634668,2022/3/14,16:03:00,10208,2,C015
44634668,2022/3/14,16:03:00,10197,3,C020
44634668,2022/3/14,16:03:00,10203,1,C021
44626889,2022/3/6,21:21:05,10727,1,D026
44626889,2022/3/6,21:21:05,10704,2,D030
44626889,2022/3/6,21:21:05,10758,3,D029
44626889,2022/3/6,21:21:05,10128,3,C014
44626889,2022/3/6,21:21:05,10172,2,C016
44626889,2022/3/6,21:21:05,10186,2,C023
44626889,2022/3/6,21:21:05,10212,3,C015
44629466,2022/3/9,11:11:37,10010,1,A001
44629466,2022/3/9,11:11:37,10056,1,A002
44629466,2022/3/9,11:11:37,10088,2,A006
44629466,2022/3/9,11:11:37,10115,1,A004
44629466,2022/3/9,11:11:37,10600,2,G055
44629466,2022/3/9,11:11:37,10630,1,G058
44629466,2022/3/9,11:11:37,10653,1,G060
44629466,2022/3/9,11:11:37,10659,1,G061
44629466,2022/3/9,11:11:37,10671,1,G062
44648141,2022/3/28,3:23:55,10586,1,G053
44648141,2022/3/28,3:23:55,10655,1,G060
44648141,2022/3/28,3:23:55,10697,2,D024
44648141,2022/3/28,3:23:55,10718,1,D026
44648141,2022/3/28,3:23:55,10728,3,D032
44648141,2022/3/28,3:23:55,10740,3,D031
44648898,2022/3/28,21:33:22,10003,1,A001
44648898,2022/3/28,21:33:22,10021,1,A005
44648898,2022/3/28,21:33:22,10062,3,A006
44648898,2022/3/28,21:33:22,10538,1,B007
44648898,2022/3/28,21:33:22,10478,1,B008
44648898,2022/3/28,21:33:22,10509,1,B010
44648898,2022/3/28,21:33:22,10504,1,B013
44648898,2022/3/28,21:33:22,10550,1,B009
44648898,2022/3/28,21:33:22,10605,1,G055
44648898,2022/3/28,21:33:22,10629,1,G058
44648898,2022/3/28,21:33:22,10657,2,G060
44648898,2022/3/28,21:33:22,10665,1,G061
44648898,2022/3/28,21:33:22,10672,2,G062
44648898,2022/3/28,21:33:22,10235,4,E034
44648898,2022/3/28,21:33:22,10247,3,E039
44648898,2022/3/28,21:33:22,10258,2,E035
44648898,2022/3/28,21:33:22,10288,2,E045
44648898,2022/3/28,21:33:22,10297,5,E040
44648898,2022/3/28,21:33:22,10357,1,E036
44648898,2022/3/28,21:33:22,10365,3,E044
44643058,2022/3/23,1:23:58,10004,1,A001
44643058,2022/3/23,1:23:58,10030,1,A005
44643058,2022/3/23,1:23:58,10046,1,A002
44643058,2022/3/23,1:23:58,10074,1,A006
44643058,2022/3/23,1:23:58,10544,1,B007
44643058,2022/3/23,1:23:58,10523,1,B011
44643058,2022/3/23,1:23:58,10501,1,B013
44643058,2022/3/23,1:23:58,10553,1,B009
44641738,2022/3/21,17:43:41,10782,1,D028
44641738,2022/3/21,17:43:41,10695,1,D024
44641738,2022/3/21,17:43:41,10701,1,D030
44641738,2022/3/21,17:43:41,10712,1,D027
44641738,2022/3/21,17:43:41,10725,3,D026
44641738,2022/3/21,17:43:41,10733,2,D032
44641738,2022/3/21,17:43:41,10738,3,D031
44641738,2022/3/21,17:43:41,10751,2,D025
44641738,2022/3/21,17:43:41,10765,3,D029
44641738,2022/3/21,17:43:41,10776,4,D033
44641738,2022/3/21,17:43:41,10430,2,F050
44641738,2022/3/21,17:43:41,10443,5,F051
44641738,2022/3/21,17:43:41,10157,2,C017
44641738,2022/3/21,17:43:41,10214,1,C015
44641738,2022/3/21,17:43:41,10172,3,C016
44641738,2022/3/21,17:43:41,10183,3,C023
44641738,2022/3/21,17:43:41,10203,2,C021
44641738,2022/3/21,17:43:41,10201,2,C020
44641738,2022/3/21,17:43:41,10204,2,C021
44653636,2022/4/2,15:16:22,10716,3,D027
44653636,2022/4/2,15:16:22,10725,1,D026
44653636,2022/4/2,15:16:22,10755,1,D025
44671014,2022/4/20,0:21:31,10072,3,A006
44671014,2022/4/20,0:21:31,10535,1,B007
44671014,2022/4/20,0:21:31,10515,1,B010
44671014,2022/4/20,0:21:31,10560,1,B009
44671014,2022/4/20,0:21:31,10760,3,D029
44671014,2022/4/20,0:21:31,10693,2,D024
44671014,2022/4/20,0:21:31,10699,3,D030
44671014,2022/4/20,0:21:31,10717,3,D027
44671014,2022/4/20,0:21:31,10734,3,D032
44671014,2022/4/20,0:21:31,10754,2,D025
44671014,2022/4/20,0:21:31,10765,3,D029
44641069,2022/3/21,1:40:35,10774,2,D033
44641069,2022/3/21,1:40:35,10693,1,D024
44641069,2022/3/21,1:40:35,10325,2,E038
44641069,2022/3/21,1:40:35,10360,3,E036
44641069,2022/3/21,1:40:35,10164,3,C017
44680248,2022/4/29,5:57:22,10247,4,E039
44680248,2022/4/29,5:57:22,10323,4,E038
44680248,2022/4/29,5:57:22,10338,4,E043
44680248,2022/4/29,5:57:22,10122,1,C014
44680248,2022/4/29,5:57:22,10139,3,C017
44680248,2022/4/29,5:57:22,10190,3,C023
44680248,2022/4/29,5:57:22,10172,1,C016
44680248,2022/4/29,5:57:22,10198,1,C020
44680248,2022/4/29,5:57:22,10204,1,C021
44680248,2022/4/29,5:57:22,10226,2,C022
44638317,2022/3/18,7:37:24,10003,1,A001
44638317,2022/3/18,7:37:24,10023,1,A005
44638317,2022/3/18,7:37:24,10054,1,A002
44638317,2022/3/18,7:37:24,10082,1,A006
44638317,2022/3/18,7:37:24,10102,1,A004
44638317,2022/3/18,7:37:24,10585,1,G053
44638317,2022/3/18,7:37:24,10604,2,G055
44638317,2022/3/18,7:37:24,10650,2,G060
44638317,2022/3/18,7:37:24,10662,2,G061
44638317,2022/3/18,7:37:24,10235,1,E034
44638317,2022/3/18,7:37:24,10253,2,E039
44638317,2022/3/18,7:37:24,10297,5,E040
44638317,2022/3/18,7:37:24,10355,3,E036
44638317,2022/3/18,7:37:24,10369,2,E044
44646842,2022/3/26,20:13:39,10617,2,G056
44646842,2022/3/26,20:13:39,10623,1,G057
44646842,2022/3/26,20:13:39,10638,2,G059
44646842,2022/3/26,20:13:39,10688,1,D024
44646842,2022/3/26,20:13:39,10702,2,D030
44646842,2022/3/26,20:13:39,10720,3,D026
44646842,2022/3/26,20:13:39,10134,2,C014
44646842,2022/3/26,20:13:39,10172,1,C016
44646842,2022/3/26,20:13:39,10186,2,C023
44646842,2022/3/26,20:13:39,10232,3,C018
44646842,2022/3/26,20:13:39,10198,3,C020
44646842,2022/3/26,20:13:39,10201,3,C020
44646842,2022/3/26,20:13:39,10227,1,C018
44660619,2022/4/9,14:51:35,10514,1,B010
44660619,2022/4/9,14:51:35,10528,1,B011
44660619,2022/4/9,14:51:35,10495,1,B013
44660619,2022/4/9,14:51:35,10551,1,B009
44660619,2022/4/9,14:51:35,10607,2,G055
44660619,2022/4/9,14:51:35,10632,1,G058
44660619,2022/4/9,14:51:35,10652,2,G060
44660619,2022/4/9,14:51:35,10671,2,G062
44660619,2022/4/9,14:51:35,10386,3,F047
44660619,2022/4/9,14:51:35,10401,2,F046
44660619,2022/4/9,14:51:35,10443,4,F051
44622166,2022/3/2,3:59:05,10007,1,A001
44622166,2022/3/2,3:59:05,10094,1,A004
44622166,2022/3/2,3:59:05,10754,1,D025
44622166,2022/3/2,3:59:05,10696,1,D024
44622166,2022/3/2,3:59:05,10702,2,D030
44622166,2022/3/2,3:59:05,10713,1,D027
44622166,2022/3/2,3:59:05,10727,3,D026
44622166,2022/3/2,3:59:05,10728,2,D032
44622166,2022/3/2,3:59:05,10744,2,D031
44622166,2022/3/2,3:59:05,10749,3,D025
44622166,2022/3/2,3:59:05,10766,3,D029
44622166,2022/3/2,3:59:05,10774,2,D033
44622166,2022/3/2,3:59:05,10300,1,E040
44622166,2022/3/2,3:59:05,10325,4,E038
44622166,2022/3/2,3:59:05,10335,1,E043
44622166,2022/3/2,3:59:05,10344,1,E042
44622166,2022/3/2,3:59:05,10355,5,E036
44622166,2022/3/2,3:59:05,10364,1,E044
44622166,2022/3/2,3:59:05,10163,3,C017
44622166,2022/3/2,3:59:05,10200,3,C019
44622166,2022/3/2,3:59:05,10200,1,C019
44622166,2022/3/2,3:59:05,10226,2,C022
44662211,2022/4/11,5:05:13,10003,1,A001
44662211,2022/4/11,5:05:13,10056,1,A002
44662211,2022/4/11,5:05:13,10517,1,B010
44662211,2022/4/11,5:05:13,10688,3,D024
44662211,2022/4/11,5:05:13,10712,1,D027
44662211,2022/4/11,5:05:13,10752,2,D025
44662211,2022/4/11,5:05:13,10274,2,E037
44662211,2022/4/11,5:05:13,10329,2,E038
44662211,2022/4/11,5:05:13,10337,5,E043
44662211,2022/4/11,5:05:13,10346,2,E042
44646096,2022/3/26,2:19:30,10715,1,D027
44646096,2022/3/26,2:19:30,10693,2,D024
44646096,2022/3/26,2:19:30,10700,2,D030
44646096,2022/3/26,2:19:30,10758,3,D029
44646096,2022/3/26,2:19:30,10377,5,F047
44646096,2022/3/26,2:19:30,10388,3,F046
44646096,2022/3/26,2:19:30,10449,1,F052
44646096,2022/3/26,2:19:30,10469,3,F049
44646096,2022/3/26,2:19:30,10241,3,E034
44646096,2022/3/26,2:19:30,10274,2,E037
44646096,2022/3/26,2:19:30,10330,1,E038
44646096,2022/3/26,2:19:30,10364,1,E044
44646096,2022/3/26,2:19:30,10135,3,C014
44646096,2022/3/26,2:19:30,10153,1,C017
44646096,2022/3/26,2:19:30,10221,1,C015
44646096,2022/3/26,2:19:30,10171,2,C016
44666313,2022/4/15,7:30:57,10004,1,A001
44666313,2022/4/15,7:30:57,10033,1,A003
44666313,2022/4/15,7:30:57,10053,1,A002
44666313,2022/4/15,7:30:57,10083,2,A006
44666313,2022/4/15,7:30:57,10485,1,B008
44666313,2022/4/15,7:30:57,10508,1,B010
44666313,2022/4/15,7:30:57,10500,1,B013
44666313,2022/4/15,7:30:57,10586,2,G053
44666313,2022/4/15,7:30:57,10601,2,G055
44666313,2022/4/15,7:30:57,10629,1,G058
44666313,2022/4/15,7:30:57,10656,2,G060
44651385,2022/3/31,9:15:36,10014,1,A001
44651385,2022/3/31,9:15:36,10049,1,A002
44651385,2022/3/31,9:15:36,10096,1,A004
44651385,2022/3/31,9:15:36,10588,2,G054
44651385,2022/3/31,9:15:36,10611,1,G056
44651385,2022/3/31,9:15:36,10643,2,G059
44651385,2022/3/31,9:15:36,10653,1,G060
44651385,2022/3/31,9:15:36,10661,2,G061
44651385,2022/3/31,9:15:36,10671,2,G062
44651385,2022/3/31,9:15:36,10772,2,D033
44651385,2022/3/31,9:15:36,10697,3,D024
44651385,2022/3/31,9:15:36,10703,1,D030
44651385,2022/3/31,9:15:36,10709,3,D027
44651385,2022/3/31,9:15:36,10724,3,D026
44651385,2022/3/31,9:15:36,10729,2,D032
44651385,2022/3/31,9:15:36,10750,2,D025
44651385,2022/3/31,9:15:36,10763,2,D029
44651385,2022/3/31,9:15:36,10772,5,D033
44651385,2022/3/31,9:15:36,10150,2,C017
44651385,2022/3/31,9:15:36,10199,3,C019
44651385,2022/3/31,9:15:36,10172,3,C016
44651385,2022/3/31,9:15:36,10185,1,C023
44651385,2022/3/31,9:15:36,10196,1,C018
44651385,2022/3/31,9:15:36,10197,1,C020
44651385,2022/3/31,9:15:36,10202,3,C021
44651385,2022/3/31,9:15:36,10202,1,C021
44651385,2022/3/31,9:15:36,10228,1,C018
44678487,2022/4/27,11:41:44,10082,2,A006
44678487,2022/4/27,11:41:44,10583,1,G053
44678487,2022/4/27,11:41:44,10601,2,G055
44678487,2022/4/27,11:41:44,10633,1,G058
44678487,2022/4/27,11:41:44,10441,4,F051
44678487,2022/4/27,11:41:44,10455,2,F052
44678487,2022/4/27,11:41:44,10468,2,F049
44678487,2022/4/27,11:41:44,10238,1,E034
44678487,2022/4/27,11:41:44,10251,3,E039
44678487,2022/4/27,11:41:44,10274,5,E037
44678487,2022/4/27,11:41:44,10287,1,E045
44678487,2022/4/27,11:41:44,10330,2,E038
44678487,2022/4/27,11:41:44,10353,2,E036
44677993,2022/4/26,23:50:05,10107,1,A004
44677993,2022/4/26,23:50:05,10548,1,B007
44677993,2022/4/26,23:50:05,10511,1,B010
44677993,2022/4/26,23:50:05,10561,1,B009
44677993,2022/4/26,23:50:05,10761,1,D029
44677993,2022/4/26,23:50:05,10696,2,D024
44677993,2022/4/26,23:50:05,10705,1,D030
44677993,2022/4/26,23:50:05,10713,3,D027
44677993,2022/4/26,23:50:05,10719,3,D026
44677993,2022/4/26,23:50:05,10733,1,D032
44677993,2022/4/26,23:50:05,10742,2,D031
44677993,2022/4/26,23:50:05,10749,3,D025
44677993,2022/4/26,23:50:05,10761,2,D029
44677993,2022/4/26,23:50:05,10772,1,D033
44677993,2022/4/26,23:50:05,10236,3,E034
44677993,2022/4/26,23:50:05,10245,3,E039
44677993,2022/4/26,23:50:05,10259,1,E035
44677993,2022/4/26,23:50:05,10278,4,E037
44677993,2022/4/26,23:50:05,10330,4,E038
44677993,2022/4/26,23:50:05,10341,1,E043
44677993,2022/4/26,23:50:05,10349,1,E042
44677993,2022/4/26,23:50:05,10356,2,E036
44677993,2022/4/26,23:50:05,10141,1,C017
44677993,2022/4/26,23:50:05,10203,2,C021
44677993,2022/4/26,23:50:05,10172,2,C016
44677993,2022/4/26,23:50:05,10178,2,C023
44677993,2022/4/26,23:50:05,10223,3,C015
44677993,2022/4/26,23:50:05,10198,3,C020
44677993,2022/4/26,23:50:05,10199,1,C019
44677993,2022/4/26,23:50:05,10203,3,C021
44677993,2022/4/26,23:50:05,10227,3,C018
44638592,2022/3/18,14:12:30,10248,1,E039
44638592,2022/3/18,14:12:30,10343,3,E042
44670144,2022/4/19,3:28:15,10011,1,A001
44670144,2022/4/19,3:28:15,10059,1,A002
44670144,2022/4/19,3:28:15,10095,1,A004
44670144,2022/4/19,3:28:15,10513,1,B010
44670144,2022/4/19,3:28:15,10377,2,F047
44670144,2022/4/19,3:28:15,10433,5,F051
44670144,2022/4/19,3:28:15,10236,4,E034
44670144,2022/4/19,3:28:15,10248,3,E039
44670144,2022/4/19,3:28:15,10341,4,E043
44670144,2022/4/19,3:28:15,10348,2,E042
44670144,2022/4/19,3:28:15,10357,5,E036
44672248,2022/4/21,5:57:31,10006,1,A001
44672248,2022/4/21,5:57:31,10054,1,A002
44672248,2022/4/21,5:57:31,10068,1,A006
44672248,2022/4/21,5:57:31,10546,1,B007
44672248,2022/4/21,5:57:31,10514,1,B010
44672248,2022/4/21,5:57:31,10523,1,B011
44672248,2022/4/21,5:57:31,10277,2,E037
44672248,2022/4/21,5:57:31,10336,2,E043
44672248,2022/4/21,5:57:31,10357,4,E036
44672248,2022/4/21,5:57:31,10371,3,E044
44664423,2022/4/13,10:09:05,10093,1,A004
44646125,2022/3/26,3:00:26,10010,1,A001
44646125,2022/3/26,3:00:26,10055,1,A002
44646125,2022/3/26,3:00:26,10084,3,A006
44646125,2022/3/26,3:00:26,10251,2,E039
44646125,2022/3/26,3:00:26,10310,3,E041
44641841,2022/3/21,20:12:07,10013,1,A001
44641841,2022/3/21,20:12:07,10047,1,A002
44641841,2022/3/21,20:12:07,10731,2,D032
44641841,2022/3/21,20:12:07,10693,1,D024
44641841,2022/3/21,20:12:07,10699,2,D030
44641841,2022/3/21,20:12:07,10727,1,D026
44641841,2022/3/21,20:12:07,10744,3,D031
44641841,2022/3/21,20:12:07,10757,3,D025
44641841,2022/3/21,20:12:07,10760,1,D029
44641841,2022/3/21,20:12:07,10234,5,E034
44641841,2022/3/21,20:12:07,10323,3,E038
44641841,2022/3/21,20:12:07,10356,3,E036
44641841,2022/3/21,20:12:07,10147,1,C017
44641841,2022/3/21,20:12:07,10168,3,C015
44641841,2022/3/21,20:12:07,10171,3,C016
44641841,2022/3/21,20:12:07,10183,3,C023
44641841,2022/3/21,20:12:07,10223,2,C015
44641841,2022/3/21,20:12:07,10199,1,C019
44641841,2022/3/21,20:12:07,10204,3,C021
44641841,2022/3/21,20:12:07,10231,3,C022
44623613,2022/3/3,14:44:07,10011,1,A001
44623613,2022/3/3,14:44:07,10025,1,A005
44623613,2022/3/3,14:44:07,10546,1,B007
44623613,2022/3/3,14:44:07,10508,1,B010
44623613,2022/3/3,14:44:07,10498,1,B013
44623613,2022/3/3,14:44:07,10712,1,D027
44623613,2022/3/3,14:44:07,10722,1,D026
44668353,2022/4/17,8:29:26,10544,1,B007
44668353,2022/4/17,8:29:26,10527,1,B011
44668353,2022/4/17,8:29:26,10493,1,B013
44668353,2022/4/17,8:29:26,10748,2,D025
44668353,2022/4/17,8:29:26,10692,1,D024
44668353,2022/4/17,8:29:26,10744,3,D031
44668353,2022/4/17,8:29:26,10749,1,D025
44668353,2022/4/17,8:29:26,10777,4,D033
44668353,2022/4/17,8:29:26,10240,2,E034
44668353,2022/4/17,8:29:26,10250,3,E039
44668353,2022/4/17,8:29:26,10307,1,E040
44668353,2022/4/17,8:29:26,10330,4,E038
44668353,2022/4/17,8:29:26,10349,2,E042
44629521,2022/3/9,12:31:31,10702,1,D030
44629521,2022/3/9,12:31:31,10688,1,D024
44629521,2022/3/9,12:31:31,10710,1,D027
44629521,2022/3/9,12:31:31,10417,2,F050
44629521,2022/3/9,12:31:31,10439,2,F051
44629521,2022/3/9,12:31:31,10454,1,F052
44629521,2022/3/9,12:31:31,10464,2,F049
44629521,2022/3/9,12:31:31,10234,1,E034
44629521,2022/3/9,12:31:31,10244,1,E039
44629521,2022/3/9,12:31:31,10259,3,E035
44629521,2022/3/9,12:31:31,10282,3,E037
44629521,2022/3/9,12:31:31,10334,1,E043
44629521,2022/3/9,12:31:31,10351,1,E042
44629521,2022/3/9,12:31:31,10358,4,E036
44629521,2022/3/9,12:31:31,10179,3,C023
44629521,2022/3/9,12:31:31,10201,3,C020
44629521,2022/3/9,12:31:31,10203,2,C021
44658756,2022/4/7,18:09:06,10013,1,A001
44658756,2022/4/7,18:09:06,10051,1,A002
44658756,2022/4/7,18:09:06,10635,1,G058
44658756,2022/4/7,18:09:06,10661,1,G061
44658756,2022/4/7,18:09:06,10674,1,G062
44658756,2022/4/7,18:09:06,10423,3,F050
44658756,2022/4/7,18:09:06,10465,4,F049
44658756,2022/4/7,18:09:06,10280,3,E037
44658756,2022/4/7,18:09:06,10284,1,E045
44658756,2022/4/7,18:09:06,10341,3,E043
44658756,2022/4/7,18:09:06,10343,1,E042
44662196,2022/4/11,4:42:58,10634,1,G058
44662196,2022/4/11,4:42:58,10667,1,G061
44662196,2022/4/11,4:42:58,10242,3,E034
44662196,2022/4/11,4:42:58,10244,4,E039
44662196,2022/4/11,4:42:58,10284,1,E045
44662196,2022/4/11,4:42:58,10357,2,E036
44634636,2022/3/14,15:16:07,10745,1,D031
44634636,2022/3/14,15:16:07,10689,2,D024
44634636,2022/3/14,15:16:07,10719,2,D026
44634636,2022/3/14,15:16:07,10730,1,D032
44654556,2022/4/3,13:21:23,10011,1,A001
44654556,2022/4/3,13:21:23,10026,1,A005
44654556,2022/4/3,13:21:23,10057,1,A002
44654556,2022/4/3,13:21:23,10491,1,B008
44654556,2022/4/3,13:21:23,10554,1,B009
44679895,2022/4/28,21:28:53,10006,1,A001
44679895,2022/4/28,21:28:53,10091,1,A004
44679895,2022/4/28,21:28:53,10757,3,D025
44679895,2022/4/28,21:28:53,10695,3,D024
44679895,2022/4/28,21:28:53,10709,1,D027
44679895,2022/4/28,21:28:53,10726,2,D026
44679895,2022/4/28,21:28:53,10731,1,D032
44634358,2022/3/14,8:35:44,10003,1,A001
44634358,2022/3/14,8:35:44,10051,1,A002
44634358,2022/3/14,8:35:44,10075,3,A006
44634358,2022/3/14,8:35:44,10481,1,B008
44634358,2022/3/14,8:35:44,10518,1,B010
44634358,2022/3/14,8:35:44,10527,1,B011
44634358,2022/3/14,8:35:44,10757,3,D025
44634358,2022/3/14,8:35:44,10690,1,D024
44634358,2022/3/14,8:35:44,10717,3,D027
44634358,2022/3/14,8:35:44,10732,3,D032
44634358,2022/3/14,8:35:44,10751,1,D025
44634358,2022/3/14,8:35:44,10759,2,D029
44634358,2022/3/14,8:35:44,10241,1,E034
44634358,2022/3/14,8:35:44,10278,5,E037
44634358,2022/3/14,8:35:44,10283,2,E037
44634358,2022/3/14,8:35:44,10298,4,E040
44634358,2022/3/14,8:35:44,10329,1,E038
44634358,2022/3/14,8:35:44,10332,4,E043
44634358,2022/3/14,8:35:44,10351,2,E042
44634358,2022/3/14,8:35:44,10360,3,E036
44665417,2022/4/14,10:01:13,10001,1,A001
44665417,2022/4/14,10:01:13,10029,1,A005
44665417,2022/4/14,10:01:13,10054,1,A002
44665417,2022/4/14,10:01:13,10546,1,B007
44665417,2022/4/14,10:01:13,10489,1,B008
44665417,2022/4/14,10:01:13,10518,1,B010
44665417,2022/4/14,10:01:13,10561,1,B009
44665417,2022/4/14,10:01:13,10592,2,G054
44665417,2022/4/14,10:01:13,10604,2,G055
44665417,2022/4/14,10:01:13,10632,1,G058
44665417,2022/4/14,10:01:13,10639,2,G059
44665417,2022/4/14,10:01:13,10656,1,G060
44665417,2022/4/14,10:01:13,10659,1,G061
44665417,2022/4/14,10:01:13,10676,1,G062
44665417,2022/4/14,10:01:13,10375,2,F047
44665417,2022/4/14,10:01:13,10429,2,F050
44665417,2022/4/14,10:01:13,10440,5,F051
44665417,2022/4/14,10:01:13,10239,1,E034
44665417,2022/4/14,10:01:13,10250,2,E039
44665417,2022/4/14,10:01:13,10334,1,E043
44665417,2022/4/14,10:01:13,10342,2,E042
44635519,2022/3/15,12:27:52,10007,1,A001
44635519,2022/3/15,12:27:52,10514,1,B010
44635519,2022/3/15,12:27:52,10496,1,B013
44635519,2022/3/15,12:27:52,10571,1,B012
44635519,2022/3/15,12:27:52,10607,1,G055
44635519,2022/3/15,12:27:52,10636,1,G058
44635519,2022/3/15,12:27:52,10651,1,G060
44635519,2022/3/15,12:27:52,10677,2,G062
44635519,2022/3/15,12:27:52,10240,4,E034
44635519,2022/3/15,12:27:52,10251,1,E039
44635519,2022/3/15,12:27:52,10356,3,E036
44672769,2022/4/21,18:27:26,10008,1,A001
44672769,2022/4/21,18:27:26,10053,1,A002
44672769,2022/4/21,18:27:26,10110,1,A004
44672769,2022/4/21,18:27:26,10545,1,B007
44672769,2022/4/21,18:27:26,10573,1,B012
44672769,2022/4/21,18:27:26,10604,1,G055
44672769,2022/4/21,18:27:26,10657,1,G060
44672769,2022/4/21,18:27:26,10748,1,D025
44672769,2022/4/21,18:27:26,10692,2,D024
44672769,2022/4/21,18:27:26,10442,1,F051
44672769,2022/4/21,18:27:26,10243,1,E034
44672769,2022/4/21,18:27:26,10246,4,E039
44672769,2022/4/21,18:27:26,10259,3,E035
44672769,2022/4/21,18:27:26,10274,2,E037
44672769,2022/4/21,18:27:26,10348,3,E042
44647922,2022/3/27,22:08:37,10024,1,A005
44647922,2022/3/27,22:08:37,10246,1,E039
44647922,2022/3/27,22:08:37,10314,3,E041
44647922,2022/3/27,22:08:37,10294,3,E040
44647922,2022/3/27,22:08:37,10365,2,E044
44634146,2022/3/14,3:31:04,10009,1,A001
44634146,2022/3/14,3:31:04,10758,3,D029
44634146,2022/3/14,3:31:04,10690,3,D024
44634146,2022/3/14,3:31:04,10702,3,D030
44634146,2022/3/14,3:31:04,10716,2,D027
44634146,2022/3/14,3:31:04,10722,2,D026
44634146,2022/3/14,3:31:04,10732,3,D032
44634146,2022/3/14,3:31:04,10751,1,D025
44634146,2022/3/14,3:31:04,10767,1,D029
44634146,2022/3/14,3:31:04,10773,3,D033
44634146,2022/3/14,3:31:04,10239,5,E034
44634146,2022/3/14,3:31:04,10258,1,E035
44634146,2022/3/14,3:31:04,10273,5,E041
44634146,2022/3/14,3:31:04,10275,1,E037
44634146,2022/3/14,3:31:04,10301,3,E040
44634146,2022/3/14,3:31:04,10322,2,E038
44634146,2022/3/14,3:31:04,10338,1,E043
44634146,2022/3/14,3:31:04,10343,1,E042
44634146,2022/3/14,3:31:04,10358,5,E036
44634146,2022/3/14,3:31:04,10138,1,C017
44634146,2022/3/14,3:31:04,10221,3,C015
44634146,2022/3/14,3:31:04,10172,2,C016
44634146,2022/3/14,3:31:04,10176,1,C023
44634146,2022/3/14,3:31:04,10200,3,C019
44634146,2022/3/14,3:31:04,10203,1,C021
44634146,2022/3/14,3:31:04,10202,2,C021
44634146,2022/3/14,3:31:04,10231,3,C022
44639760,2022/3/19,18:15:18,10006,1,A001
44639760,2022/3/19,18:15:18,10649,1,G060
44639760,2022/3/19,18:15:18,10658,2,G061
44639760,2022/3/19,18:15:18,10677,1,G062
44639760,2022/3/19,18:15:18,10275,3,E037
44639760,2022/3/19,18:15:18,10352,3,E036
44640234,2022/3/20,5:37:42,10011,1,A001
44640234,2022/3/20,5:37:42,10243,2,E034
44640234,2022/3/20,5:37:42,10275,4,E037
44640234,2022/3/20,5:37:42,10326,3,E038
44640234,2022/3/20,5:37:42,10338,1,E043
44640234,2022/3/20,5:37:42,10350,2,E042
44640234,2022/3/20,5:37:42,10354,3,E036
44665998,2022/4/14,23:58:23,10012,1,A001
44665998,2022/4/14,23:58:23,10044,1,A003
44665998,2022/4/14,23:58:23,10023,1,A005
44665998,2022/4/14,23:58:23,10056,1,A002
44665998,2022/4/14,23:58:23,10114,1,A004
44652965,2022/4/1,23:10:53,10715,2,D027
44652965,2022/4/1,23:10:53,10691,1,D024
44652965,2022/4/1,23:10:53,10707,2,D030
44652965,2022/4/1,23:10:53,10714,2,D027
44652965,2022/4/1,23:10:53,10718,3,D026
44652965,2022/4/1,23:10:53,10737,2,D032
44652965,2022/4/1,23:10:53,10746,2,D031
44652965,2022/4/1,23:10:53,10756,1,D025
44652965,2022/4/1,23:10:53,10758,2,D029
44652965,2022/4/1,23:10:53,10768,5,D033
44652965,2022/4/1,23:10:53,10400,2,F046
44652965,2022/4/1,23:10:53,10432,5,F051
44652965,2022/4/1,23:10:53,10457,3,F052
44652965,2022/4/1,23:10:53,10238,4,E034
44652965,2022/4/1,23:10:53,10275,1,E037
44652965,2022/4/1,23:10:53,10330,3,E038
44652965,2022/4/1,23:10:53,10338,4,E043
44652965,2022/4/1,23:10:53,10351,3,E042
44652965,2022/4/1,23:10:53,10357,3,E036
44652965,2022/4/1,23:10:53,10131,3,C014
44652965,2022/4/1,23:10:53,10173,2,C017
44652965,2022/4/1,23:10:53,10202,1,C021
44652965,2022/4/1,23:10:53,10171,3,C016
44652965,2022/4/1,23:10:53,10188,3,C023
